Time,bandwidth,delay
,43.8985806451613,10
,43.8242361623616,10
,38.0949276466108,10
,30.1803569372481,10
,28.5729801324503,10
,23.3708837209302,10
,26.023314415437,10
,43.3263932702419,10
,26.3651894783772,10
,13.5479132473623,10
,15.9244194756554,10
,14.5385509921551,10
,10.2036319118547,10
,12.7964191370707,10
,10.7745618789521,10
,10.4872255673923,10
,11.7717692472657,10
,10.3124299835255,10
,10.5446288209607,10
,9.95227972027972,10
,9.95808972503618,10
,11.7142042509072,10
,18.2294736842105,10
,19.1112522045855,10
,12.600892494929,10
,12.4077381187143,10
,17.3231714360725,10
,14.5114548591144,10
,12.2714212548015,10
,13.5631341821743,10
,18.4509488619568,10
,10.5955741127349,10
,4.65022346368715,10
,4.5484223706177,10
,5.95063829787234,10
,6.93528223410576,10
,6.23720308912545,10
,5.82148839055368,10
,16.1609521935865,10
,23.97192,10
,18.4974439102564,10
,17.5605040362276,10
,15.4657108530236,10
,16.7577249224405,10
,21.708253968254,10
,16.1688549618321,10
,24.6552444444444,10
,26.4982876142976,10
,22.7426763990268,10
,15.1886,10
,22.6598581560284,10
,31.9284916201117,10
,17.48983465133,10
,18.0909803921569,10
,14.8152985476062,10
,14.3645081184336,10
,26.0253086419753,10
,9.97558487247142,10
,9.0055421686747,10
,8.57562949640288,10
,6.37255913978495,10
,7.90558558558559,10
,9.83891891891892,10
,21.1830114787306,10
,35.9315675675676,10
,36.6261538461538,10
,30.2491457286432,10
,31.89375,10
,24.3882634730539,10
,31.3406896551724,10
,17.8290733279613,10
,20.8131268436578,10
,27.4099104477612,10
,27.2369942196532,10
,31.7008588957055,10
,19.1773165895572,10
,20.6901396529835,10
,17.9145939806928,10
,21.6083950617284,10
,14.1452336448598,10
,17.8459259259259,10
,15.1639655172414,10
,12.0386671548883,10
,9.43213142375737,10
,13.07826710487,10
,17.5078979907264,10
,22.0771143174251,10
,19.521298129813,10
,19.4764393939394,10
,19.2426568941823,10
,15.4252717948718,10
,17.2355555555556,10
,25.7257189811011,10
,30.5767088607595,10
,26.1801612903226,10
,14.7311365494685,10
,11.0852985658409,10
,12.3243455768236,10
,10.1605065176909,10
,10.2339479905437,10
,15.7554938601175,10
,13.9308459214502,10
,26.2351093439364,10
,20.9990067008277,10
,18.1579442231076,10
,22.0507146329606,10
,20.048,10
,29.2759706470981,10
,17.3527753303965,10
,25.9955635707845,10
,24.8131876484561,10
,26.4552380952381,10
,29.2468965517241,10
,23.3082926829268,10
,25.8515221346271,10
,42.5897206703911,10
,25.2551948051948,10
,23.3841015625,10
,29.4227944572748,10
,24.4004053506283,10
,19.7966756032172,10
,22.5205381165919,10
,27.8802559055118,10
,31.3675236020334,10
,31.2890666666667,10
,32.5312107161257,10
,31.9619172685489,10
,24.9006029506094,10
,26.970990237099,10
,37.9952261306533,10
,37.731720747296,10
,38.2543076923077,10
,29.686266786034,10
,33.1779849211789,10
,28.8993630573248,10
,45.4294334069169,10
,40.9912820512821,10
,33.4515151515152,10
,31.2763963963964,10
,31.408862745098,10
,34.4382617692706,10
,46.3084463894967,10
,37.0640557006092,10
,35.3228035320088,10
,48.8911932418163,10
,47.4232323232323,10
,38.8525479814692,10
,28.1502312673451,10
,23.1462822912767,10
,36.1026988636364,10
,38.9380137414116,10
,24.1609041769042,10
,23.5475979112272,10
,15.5706960110041,10
,31.9794557823129,10
,22.5377419354839,10
,22.0203651395108,10
,16.4273588134626,10
,23.6386515092121,10
,17.1228326180258,10
,18.1480955829109,10
,15.2171171171171,10
,21.9171934798016,10
,16.3224657534247,10
,23.1927648578811,10
,16.0269672131148,10
,21.2105376344086,10
,22.6783155946321,10
,22.2482191780822,10
,24.3192775665399,10
,25.9503008849558,10
,25.7116508538899,10
,24.2759346884372,10
,26.8824988844266,10
,25.8989147286822,10
,27.4240784313726,10
,27.3583909668313,10
,27.3284647302905,10
,26.944736,10
,24.2428596646072,10
,19.5075484833416,10
,24.6245250431779,10
,21.5927915869981,10
,20.59516798792,10
,19.4787562380038,10
,13.0827811479235,10
,14.4661948529412,10
,15.3166156787763,10
,15.68032,10
,13.640833568009,10
,15.4557083333333,10
,15.6684335378323,10
,18.33511279981,10
,14.8086974358974,10
,13.8617731958763,10
,15.7277777777778,10
,15.8504935937828,10
,14.8076181734741,10
,15.150687727825,10
,16.2753846153846,10
,25.3464634146341,10
,19.3529640787949,10
,20.3119168900804,10
,29.0293224932249,10
,47.1377816291161,10
,40.9254198473282,10
,27.2555807365439,10
,25.419746835443,10
,16.6886859688196,10
,17.4395550210463,10
,16.1868217054264,10
,10.599798488665,10
,14.4614491180461,10
,14.2299926704129,10
,14.1304753028891,10
,13.793153806318,10
,15.1800070150824,10
,19.1664902723735,10
,19.5855882352941,10
,20.4286046511628,10
,19.204979253112,10
,17.9216833667335,10
,18.3982711198428,10
,16.4245370776656,10
,13.6850223832871,10
,15.5536111111111,10
,13.7011372064277,10
,14.3575315439321,10
,17.4956418832004,10
,19.0009689757756,10
,22.2619283746556,10
,17.8637397484964,10
,15.5717554240631,10
,13.6162110311751,10
,16.4768260776324,10
,15.1675034482759,10
,15.1732682926829,10
,17.0976699029126,10
,15.889274129221,10
,18.8012925969448,10
,17.4914874613535,10
,15.2543099598035,10
,16.268739714162,10
,16.4428003457217,10
,14.2727044025157,10
,17.6305746573696,10
,14.1393574297189,10
,16.4743942446043,10
,15.62490801372,10
,16.5176705490849,10
,19.4391556728232,10
,17.6768740955138,10
,21.9323109540636,10
,20.3559712230216,10
,19.2188589051658,10
,19.7915673981191,10
,20.4923300970874,10
,15.4735825186889,10
,15.4615004519434,10
,13.9829435813573,10
,14.5171451229183,10
,18.1144885383288,10
,15.7565167187876,10
,16.6686486486487,10
,16.9537465388711,10
,15.2692863879283,10
,14.6770111856823,10
,15.1814634146341,10
,14.4702209131075,10
,14.7723171670516,10
,15.7369682614875,10
,15.4379439252336,10
,15.9282346832814,10
,14.705971563981,10
,21.1955794842732,10
,21.2157293868922,10
,20.0346839546191,10
,22.5815441860465,10
